Panjang HURI;HURI;Diagnosis;Utilitas;Support
3;Umur sekitar 55-63 tahun, Prahipertensi, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;35086,46;30
3;BMI_Obesitas, Prahipertensi, Aktif berkegiatan fisik;berpotensi memiliki penyakit kardiovaskular;30974,39;30
3;Umur sekitar 55-63 tahun, Prahipertensi, Aktif berkegiatan fisik;berpotensi memiliki penyakit kardiovaskular;28729,78;30
3;Umur lebih dari 60 tahun, Prahipertensi, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;26752;30
3;BMI_Obesitas_II, Prahipertensi, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;24866,43;30
3;BMI_Obesitas_II, Prahipertensi, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;24354,14;30
3;Umur lebih dari 60 tahun, Prahipertensi, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;23365,69;30
3;Hipertensi tingkat 1, BMI_Obesitas, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;23264,09;30
3;BMI_Normal, Prahipertensi, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;22845,24;30
3;Umur sekitar 46-53 tahun, Perempuan, Aktif berkegiatan fisik;tidak berpotensi memiliki penyakit kardiovaskular;22841,08;30
3;BMI_Obesitas, Laki-Laki, Prahipertensi;tidak berpotensi memiliki penyakit kardiovaskular;22465,85;30
3;Hipertensi tingkat 1, BMI_Obesitas, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;22177,87;30
3;Umur lebih dari 60 tahun, Prahipertensi, Aktif berkegiatan fisik;berpotensi memiliki penyakit kardiovaskular;22174,73;30
3;BMI_Normal, Prahipertensi, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;21766,14;30
3;Hipertensi tingkat 1, BMI_Obesitas_II, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;21363,15;30
3;BMI_Overweight, Laki-Laki, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;17768,15;30
2;Prahipertensi, Perempuan;berpotensi memiliki penyakit kardiovaskular;62524,84;29
3;Umur sekitar 51-58 tahun, Perempuan, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;48127,82;29
3;Umur sekitar 51-58 tahun, Prahipertensi, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;38758,8;29
3;Umur sekitar 55-63 tahun, Prahipertensi, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;35716,62;29
3;BMI_Obesitas, Perempuan, Aktif berkegiatan fisik;tidak berpotensi memiliki penyakit kardiovaskular;35318,07;29
3;Umur sekitar 55-63 tahun, Prahipertensi, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;30903,64;29
3;Umur sekitar 55-63 tahun, Perempuan, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;30776,98;29
3;Umur sekitar 46-53 tahun, Perempuan, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;26934,99;29
3;Umur sekitar 46-53 tahun, Perempuan, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;25230,25;29
3;BMI_Normal, Prahipertensi, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;22376,57;29
3;BMI_Obesitas_II, Prahipertensi, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;21257,57;29
3;Laki-Laki, BMI_Obesitas, Kolestrol normal;berpotensi memiliki penyakit kardiovaskular;20230,08;29
3;BMI_Obesitas_II, Prahipertensi, Perempuan;tidak berpotensi memiliki penyakit kardiovaskular;20041,81;29
3;Hipertensi tingkat 1, BMI_Obesitas_II, Perempuan;berpotensi memiliki penyakit kardiovaskular;19599,07;29
3;BMI_Obesitas, Perempuan, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;41957,14;28
3;BMI_Obesitas, Perempuan, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;39054,78;28
3;BMI_Obesitas, Perempuan, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;37311,29;28
3;Umur sekitar 46-53 tahun, Perempuan, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;26896,02;28
3;BMI_Obesitas_II, Prahipertensi, Kolestrol normal;berpotensi memiliki penyakit kardiovaskular;19334,31;28
3;Umur sekitar 51-58 tahun, Perempuan, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;43923,14;27
3;Umur sekitar 51-58 tahun, Perempuan, Aktif berkegiatan fisik;tidak berpotensi memiliki penyakit kardiovaskular;39833,79;27
3;BMI_Obesitas, Prahipertensi, Kolestrol normal;berpotensi memiliki penyakit kardiovaskular;29083,42;27
3;Umur sekitar 51-58 tahun, Prahipertensi, Perempuan;berpotensi memiliki penyakit kardiovaskular;28997,82;27
3;Umur sekitar 46-53 tahun, Perempuan, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;24175,36;27
3;BMI_Obesitas_II, Prahipertensi, Perempuan;berpotensi memiliki penyakit kardiovaskular;22985,77;27
3;BMI_Normal, Prahipertensi, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;21883,2;27
3;BMI_Overweight, Perempuan, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;20266,52;27
3;BMI_Overweight, Perempuan, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;20245,72;27
3;Umur lebih dari 60 tahun, Prahipertensi, Kolestrol normal;berpotensi memiliki penyakit kardiovaskular;19431,35;27
4;Umur sekitar 51-58 tahun, BMI_Obesitas, Perempuan, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;19301,15;27
3;BMI_Overweight, Laki-Laki, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;17503,54;27
3;Umur sekitar 51-58 tahun, Prahipertensi, Kolestrol normal;berpotensi memiliki penyakit kardiovaskular;30628,16;26
3;Umur sekitar 55-63 tahun, Perempuan, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;30548,13;26
3;Umur sekitar 55-63 tahun, Prahipertensi, Kolestrol normal;berpotensi memiliki penyakit kardiovaskular;25797,7;26
3;BMI_Obesitas, Prahipertensi, Perempuan;berpotensi memiliki penyakit kardiovaskular;25123,36;26
3;Umur sekitar 46-53 tahun, Perempuan, Prahipertensi;tidak berpotensi memiliki penyakit kardiovaskular;20230,27;26
3;Umur sekitar 51-58 tahun, Perempuan, Prahipertensi;tidak berpotensi memiliki penyakit kardiovaskular;36729,48;25
3;BMI_Overweight, Perempuan, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;29425,3;25
3;BMI_Overweight, Perempuan, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;29410,61;25
3;Umur sekitar 55-63 tahun, Perempuan, Aktif berkegiatan fisik;tidak berpotensi memiliki penyakit kardiovaskular;25798,85;25
3;BMI_Obesitas, Perempuan, Prahipertensi;tidak berpotensi memiliki penyakit kardiovaskular;31975,41;24
3;BMI_Overweight, Perempuan, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;27567,38;24
3;Umur sekitar 55-63 tahun, Perempuan, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;27151,39;24
4;Umur sekitar 51-58 tahun, BMI_Obesitas, Perempuan, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;19217,12;24
3;Umur sekitar 51-58 tahun, Perempuan, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;41284,18;23
3;Umur sekitar 55-63 tahun, Prahipertensi, Perempuan;berpotensi memiliki penyakit kardiovaskular;26125,4;23
3;Umur sekitar 55-63 tahun, Perempuan, Prahipertensi;tidak berpotensi memiliki penyakit kardiovaskular;23983,58;23
3;Umur sekitar 55-63 tahun, Perempuan, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;25189,51;22
4;Umur sekitar 51-58 tahun, BMI_Obesitas, Perempuan, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;17663,81;22
3;BMI_Overweight, Perempuan, Aktif berkegiatan fisik;tidak berpotensi memiliki penyakit kardiovaskular;24263,61;20
3;BMI_Overweight, Perempuan, Prahipertensi;tidak berpotensi memiliki penyakit kardiovaskular;22553,96;20
3;BMI_Overweight, Perempuan, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;26704,96;19
2;Prahipertensi, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;96582,45;16
2;Prahipertensi, Aktif berkegiatan fisik;tidak berpotensi memiliki penyakit kardiovaskular;94408,02;16
2;Prahipertensi, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;81799,3;16
3;Perempuan, Prahipertensi, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;78216,52;16
3;Perempuan, Prahipertensi, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;77782,25;16
3;Perempuan, Prahipertensi, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;72345,9;16
3;Perempuan, Prahipertensi, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;69475,74;16
2;Prahipertensi, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;65551,55;16
3;Perempuan, Prahipertensi, Aktif berkegiatan fisik;tidak berpotensi memiliki penyakit kardiovaskular;65212,75;16
3;Prahipertensi, Perempuan, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;61757,91;16
2;Perempuan, Kolestrol normal;berpotensi memiliki penyakit kardiovaskular;60142,82;16
2;Perempuan, Aktif berkegiatan fisik;berpotensi memiliki penyakit kardiovaskular;56988,14;16
2;Perempuan, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;56243,02;16
3;Prahipertensi, Perempuan, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;53537,59;16
3;Umur sekitar 51-58 tahun, Prahipertensi, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;50300,84;16
2;Perempuan, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;48454,52;16
2;Prahipertensi, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;48012,14;16
3;Umur sekitar 51-58 tahun, Prahipertensi, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;47525,24;16
3;BMI_Obesitas, Prahipertensi, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;46281,98;16
3;Laki-Laki, Prahipertensi, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;45581,68;16
3;Laki-Laki, Prahipertensi, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;45467,27;16
3;Laki-Laki, Prahipertensi, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;44726,39;16
3;BMI_Obesitas, Prahipertensi, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;44626,13;16
3;BMI_Obesitas, Prahipertensi, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;44588,76;16
3;Umur sekitar 51-58 tahun, Prahipertensi, Aktif berkegiatan fisik;tidak berpotensi memiliki penyakit kardiovaskular;43069,44;16
3;Umur sekitar 51-58 tahun, Perempuan, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;42217,65;16
3;Umur sekitar 51-58 tahun, Perempuan, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;41941,32;16
3;Laki-Laki, Prahipertensi, Aktif berkegiatan fisik;tidak berpotensi memiliki penyakit kardiovaskular;41253,77;16
3;Laki-Laki, Prahipertensi, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;40308,59;16
3;BMI_Obesitas, Prahipertensi, Aktif berkegiatan fisik;tidak berpotensi memiliki penyakit kardiovaskular;40134,5;16
3;Hipertensi tingkat 1, Perempuan, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;39357,51;16
3;Hipertensi tingkat 1, Perempuan, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;39145,78;16
3;Umur sekitar 51-58 tahun, Perempuan, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;36328,81;16
4;Umur sekitar 51-58 tahun, Perempuan, Prahipertensi, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;36033,16;16
3;Umur sekitar 55-63 tahun, Kolestrol normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;35297,18;16
3;Umur sekitar 55-63 tahun, Kolestrol normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;34554,37;16
3;Umur sekitar 51-58 tahun, Perempuan, Aktif berkegiatan fisik;berpotensi memiliki penyakit kardiovaskular;34362,4;16
3;Umur sekitar 55-63 tahun, Kolestrol normal, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;33762,52;16
3;BMI_Obesitas, Perempuan, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;33569,08;16
3;BMI_Obesitas, Perempuan, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;33471,72;16
3;BMI_Overweight, Prahipertensi, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;33458,97;16
3;Hipertensi tingkat 1, Perempuan, Aktif berkegiatan fisik;berpotensi memiliki penyakit kardiovaskular;32634,61;16
3;Laki-Laki, Prahipertensi, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;32545,12;16
3;BMI_Overweight, Prahipertensi, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;32288,52;16
3;Umur sekitar 55-63 tahun, Prahipertensi, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;31581,84;16
3;Laki-Laki, Prahipertensi, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;30395,38;16
3;BMI_Obesitas, Perempuan, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;29817;16
3;Umur sekitar 55-63 tahun, Prahipertensi, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;29653,64;16
3;BMI_Obesitas_II, Kolestrol normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;29570,34;16
3;Laki-Laki, Prahipertensi, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;29363,55;16
2;Perempuan, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;29176,64;16
3;BMI_Obesitas_II, Kolestrol normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;28963,94;16
3;BMI_Overweight, Prahipertensi, Aktif berkegiatan fisik;tidak berpotensi memiliki penyakit kardiovaskular;28232,73;16
3;Umur sekitar 55-63 tahun, Prahipertensi, Aktif berkegiatan fisik;tidak berpotensi memiliki penyakit kardiovaskular;28094,2;16
3;Umur lebih dari 60 tahun, Perempuan, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;27058,12;16
3;Umur lebih dari 60 tahun, Perempuan, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;26984,48;16
3;Laki-Laki, Prahipertensi, Aktif berkegiatan fisik;berpotensi memiliki penyakit kardiovaskular;26932,12;16
3;Laki-Laki, Prahipertensi, Kolestrol normal;berpotensi memiliki penyakit kardiovaskular;26570,33;16
3;Umur sekitar 46-53 tahun, Prahipertensi, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;26304,99;16
3;Tekanan darah normal, Perempuan, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;26242,28;16
3;Tekanan darah normal, Perempuan, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;24904,06;16
4;Umur sekitar 51-58 tahun, Prahipertensi, Perempuan, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;24538,8;16
3;BMI_Obesitas_II, Kolestrol normal, Aktif berkegiatan fisik;berpotensi memiliki penyakit kardiovaskular;23986,82;16
3;Umur sekitar 46-53 tahun, Prahipertensi, Aktif berkegiatan fisik;tidak berpotensi memiliki penyakit kardiovaskular;23574,85;16
3;Tidak aktif berkegiatan fisik, Perempuan, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;23441,93;16
3;BMI_Obesitas_II, Perempuan, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;22640,44;16
3;Tekanan darah normal, Perempuan, Aktif berkegiatan fisik;tidak berpotensi memiliki penyakit kardiovaskular;22371,5;16
3;BMI_Obesitas_II, Perempuan, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;22367,56;16
3;Tidak aktif berkegiatan fisik, Perempuan, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;22200,86;16
4;BMI_Obesitas, Laki-Laki, Bukan perokok aktif, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;20797,41;16
3;BMI_Overweight, Prahipertensi, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;20618,02;16
3;Tidak aktif berkegiatan fisik, Perempuan, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;20505,9;16
3;BMI_Obesitas_II, Perempuan, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;19968;16
4;BMI_Obesitas_II, Prahipertensi, Perempuan, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;19642,91;16
4;BMI_Obesitas, Laki-Laki, Bukan perokok aktif, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;19198,91;16
3;BMI_Obesitas_II, Perempuan, Aktif berkegiatan fisik;tidak berpotensi memiliki penyakit kardiovaskular;19130,5;16
4;Umur sekitar 51-58 tahun, Laki-Laki, Bukan perokok aktif, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;18890,73;16
4;BMI_Obesitas, Laki-Laki, Bukan perokok aktif, Aktif berkegiatan fisik;tidak berpotensi memiliki penyakit kardiovaskular;17763,33;16
3;Prahipertensi, Perempuan, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;61350,44;15
3;Prahipertensi, Perempuan, Aktif berkegiatan fisik;berpotensi memiliki penyakit kardiovaskular;49210,59;15
3;Umur sekitar 51-58 tahun, Prahipertensi, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;48415,68;15
3;Umur sekitar 51-58 tahun, Prahipertensi, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;45712;15
3;BMI_Obesitas, Prahipertensi, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;43156,24;15
3;Hipertensi tingkat 1, Perempuan, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;33402,21;15
3;Umur sekitar 55-63 tahun, Prahipertensi, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;32109,8;15
4;BMI_Obesitas, Perempuan, Prahipertensi, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;31530,47;15
3;Umur sekitar 51-58 tahun, Perempuan, Kolestrol normal;berpotensi memiliki penyakit kardiovaskular;30212,59;15
3;Umur sekitar 55-63 tahun, Kolestrol normal, Aktif berkegiatan fisik;berpotensi memiliki penyakit kardiovaskular;28613,87;15
4;Umur sekitar 51-58 tahun, Prahipertensi, Perempuan, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;28525,04;15
3;Umur sekitar 55-63 tahun, Prahipertensi, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;28332,88;15
4;Umur sekitar 51-58 tahun, Prahipertensi, Perempuan, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;28331,86;15
4;BMI_Obesitas, Perempuan, Prahipertensi, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;28104,58;15
3;BMI_Obesitas_II, Kolestrol normal, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;27688,66;15
3;BMI_Obesitas, Perempuan, Aktif berkegiatan fisik;berpotensi memiliki penyakit kardiovaskular;27523,06;15
3;Umur sekitar 46-53 tahun, Prahipertensi, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;27163,65;15
3;Umur sekitar 46-53 tahun, Prahipertensi, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;26257,87;15
3;Tekanan darah normal, Perempuan, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;26237,02;15
3;Hipertensi tingkat 1, Perempuan, Kolestrol normal;berpotensi memiliki penyakit kardiovaskular;25962,55;15
3;Umur sekitar 46-53 tahun, Prahipertensi, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;25664,39;15
4;BMI_Obesitas, Prahipertensi, Perempuan, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;24747,47;15
4;BMI_Obesitas, Prahipertensi, Perempuan, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;24642,8;15
4;Umur sekitar 55-63 tahun, Prahipertensi, Kolestrol normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;24524,94;15
4;Umur sekitar 55-63 tahun, Prahipertensi, Kolestrol normal, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;24172,82;15
3;Tekanan darah normal, Perempuan, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;23711,82;15
4;Umur sekitar 55-63 tahun, Perempuan, Prahipertensi, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;23652,32;15
